1.970102985388632932e+00
1.805597176149074112e+00
1.606180125577117312e+00
1.444228670056147523e+00
1.728545473854790959e+00
1.618510885563084534e+00
1.515789873521446784e+00
1.393379524231368460e+00
1.277813018372742526e+00
1.272852850071808151e+00
1.212487838803871343e+00
1.190690639691399877e+00
1.081584551682719830e+00
1.100813533621834761e+00
1.062672530487452693e+00
9.911134635465903564e-01
8.463522994361569740e-01
7.035743012818734821e-01
5.557435275131261676e-01
5.758009644747299483e-01
7.312943902622404124e-01
6.556212420454355927e-01
7.298541316120041866e-01
6.783322801681007652e-01
7.712889108279608052e-01
7.942324661098629779e-01
8.057757492559566304e-01
8.252166805418563733e-01
8.384851043613351651e-01
8.481079893583971518e-01
8.687240624654815058e-01
8.742412632643673520e-01
8.889418648273468282e-01
8.777164331562210542e-01
9.084600940332843155e-01
9.486805300761333992e-01
9.740431816872116011e-01
1.002666848217093731e+00
1.024211238047953332e+00
1.044556814429715708e+00
1.067795010182672089e+00
1.058957701729591916e+00
1.096058825698398076e+00
1.162077164198608514e+00
1.196727585882450429e+00
1.242876404888669128e+00
1.261746082680188286e+00
1.237943206704325672e+00
1.304030910065304694e+00
1.334796515721816013e+00
1.427644596219432627e+00
1.474319704134711362e+00
1.571317788030867524e+00
1.630944929805154153e+00
1.572630045988991032e+00
1.710218726576742121e+00
1.799360429434148978e+00
1.815821146040501599e+00
1.861025343549686406e+00
1.889253327232357726e+00
1.981828407279474957e+00
1.820046697703076699e+00
1.950848524555518493e+00
2.166660693240585189e+00
2.533717788942844162e+00
2.704125685607134510e+00
2.595840279373040627e+00
2.476480120713247413e+00
2.785177578439632651e+00
3.189237994647455832e+00
3.014019915095353053e+00
2.721043682610059911e+00
3.229917778123926997e+00
3.273308441806451530e+00
3.708861175996052140e+00
3.808613180799719888e+00
4.153715047769325430e+00
2.544932097320622422e+00
4.508986837347356946e+00
5.539990974856992878e+00
6.407024815049758182e+00
