400.65	-2.00
401.42	2.00
402.18	6.00
402.94	4.00
403.71	0.00
404.47	3.00
405.23	0.00
405.99	-2.00
406.76	5.00
407.52	2.00
408.28	1.00
409.05	5.00
409.81	6.00
410.57	-1.00
411.33	5.00
412.10	5.00
412.86	1.00
413.62	4.00
414.38	7.00
415.15	6.00
415.91	8.00
416.67	10.00
417.43	13.00
418.19	8.00
418.96	18.00
419.72	18.00
420.48	12.00
421.24	26.00
422.00	25.00
422.76	22.00
423.53	24.00
424.29	27.00
425.05	30.00
425.81	39.00
426.57	45.00
427.33	44.00
428.09	47.00
428.85	55.00
429.62	54.00
430.38	51.00
431.14	65.00
431.90	69.00
432.66	69.00
433.42	79.00
434.18	88.00
434.94	89.00
435.70	94.00
436.46	95.00
437.22	98.00
437.98	97.00
438.74	115.00
439.50	123.00
440.26	124.00
441.02	123.00
441.78	134.00
442.54	129.00
443.30	144.00
444.06	145.00
444.82	145.00
445.58	157.00
446.34	165.00
447.10	168.00
447.86	169.00
448.62	172.00
449.38	173.00
450.14	172.00
450.90	179.00
451.66	178.00
452.42	178.00
453.18	192.00
453.94	217.00
454.70	357.00
455.45	1657.00
456.21	10807.00
456.97	26478.00
457.73	32127.00
458.49	31462.00
459.25	24298.00
460.01	8703.00
460.77	1439.00
461.52	559.00
462.28	379.00
463.04	282.00
463.80	195.00
464.56	146.00
465.32	124.00
466.07	97.00
466.83	77.00
467.59	70.00
468.35	64.00
469.10	48.00
469.86	43.00
470.62	43.00
471.38	34.00
472.14	30.00
472.89	39.00
473.65	31.00
474.41	21.00
475.17	28.00
475.92	29.00
476.68	16.00
477.44	24.00
478.19	24.00
478.95	18.00
479.71	19.00
480.47	22.00
481.22	23.00
481.98	16.00
482.74	22.00
483.49	16.00
484.25	12.00
485.01	24.00
485.76	19.00
486.52	16.00
487.27	21.00
488.03	21.00
488.79	20.00
489.54	23.00
490.30	25.00
491.06	22.00
491.81	27.00
492.57	32.00
493.32	29.00
494.08	32.00
494.83	39.00
495.59	37.00
496.35	38.00
497.10	47.00
497.86	48.00
498.61	47.00
499.37	56.00
500.12	63.00
500.88	69.00
501.63	79.00
502.39	90.00
503.14	93.00
503.90	103.00
504.65	122.00
505.41	138.00
506.16	153.00
506.92	177.00
507.67	203.00
508.43	210.00
509.18	244.00
509.94	272.00
510.69	295.00
511.44	342.00
512.20	374.00
512.95	407.00
513.71	438.00
514.46	487.00
515.22	522.00
515.97	565.00
516.72	600.00
517.48	640.00
518.23	682.00
518.99	710.00
519.74	754.00
520.49	775.00
521.25	807.00
522.00	820.00
522.75	827.00
523.51	841.00
524.26	864.00
525.01	849.00
525.77	857.00
526.52	854.00
527.27	839.00
528.03	809.00
528.78	792.00
529.53	764.00
530.28	732.00
531.04	720.00
531.79	673.00
532.54	642.00
533.29	601.00
534.05	577.00
534.80	541.00
535.55	513.00
536.30	484.00
537.06	447.00
537.81	424.00
538.56	393.00
539.31	370.00
540.07	353.00
540.82	331.00
541.57	308.00
542.32	290.00
543.07	265.00
543.82	260.00
544.58	233.00
545.33	220.00
546.08	201.00
546.83	191.00
547.58	185.00
548.33	166.00
549.08	158.00
549.84	150.00
550.59	140.00
551.34	128.00
552.09	121.00
552.84	117.00
553.59	106.00
554.34	104.00
555.09	98.00
555.84	86.00
556.59	89.00
557.34	82.00
558.10	69.00
558.85	72.00
559.60	67.00
560.35	65.00
561.10	59.00
561.85	61.00
562.60	50.00
563.35	45.00
564.10	46.00
564.85	47.00
565.60	40.00
566.35	39.00
567.10	42.00
567.85	35.00
568.60	31.00
569.35	36.00
570.10	29.00
570.85	29.00
571.59	29.00
572.34	30.00
573.09	21.00
573.84	23.00
574.59	27.00
575.34	17.00
576.09	19.00
576.84	21.00
577.59	15.00
578.34	15.00
579.09	24.00
579.83	16.00
580.58	14.00
581.33	20.00
582.08	18.00
582.83	10.00
583.58	15.00
584.33	17.00
585.07	8.00
585.82	13.00
586.57	19.00
587.32	11.00
588.07	8.00
588.81	14.00
589.56	13.00
590.31	7.00
591.06	13.00
591.81	14.00
592.55	6.00
593.30	9.00
594.05	12.00
594.80	4.00
595.54	7.00
596.29	14.00
597.04	9.00
597.79	5.00
598.53	14.00
599.28	11.00
600.03	3.00
600.77	9.00
601.52	13.00
602.27	7.00
603.02	5.00
603.76	10.00
604.51	3.00
605.26	3.00
606.00	10.00
606.75	7.00
607.49	3.00
608.24	9.00
608.99	5.00
609.73	1.00
610.48	5.00
611.23	10.00
611.97	4.00
612.72	4.00
613.46	10.00
614.21	3.00
614.96	5.00
615.70	8.00
616.45	7.00
617.19	4.00
617.94	6.00
618.68	6.00
619.43	2.00
620.18	3.00
620.92	9.00
621.67	3.00
622.41	4.00
623.16	10.00
623.90	3.00
624.65	0.00
625.39	9.00
626.14	6.00
626.88	1.00
627.63	7.00
628.37	8.00
629.12	2.00
629.86	4.00
630.60	12.00
631.35	2.00
632.09	4.00
632.84	8.00
633.58	5.00
634.33	2.00
635.07	4.00
635.81	4.00
636.56	-3.00
637.30	5.00
638.05	7.00
638.79	0.00
639.53	3.00
640.28	5.00
641.02	2.00
641.77	-1.00
642.51	9.00
643.25	3.00
644.00	1.00
644.74	2.00
645.48	6.00
646.23	-2.00
646.97	2.00
647.71	5.00
648.46	-1.00
649.20	4.00
649.94	7.00
650.68	0.00
651.43	4.00
652.17	5.00
652.91	1.00
653.66	1.00
654.40	5.00
655.14	2.00
655.88	-1.00
656.63	4.00
657.37	2.00
658.11	0.00
658.85	3.00
659.59	2.00
660.34	2.00
661.08	2.00
661.82	5.00
662.56	0.00
663.30	1.00
664.05	1.00
664.79	0.00
665.53	4.00
666.27	1.00
667.01	2.00
667.75	3.00
668.50	2.00
669.24	4.00
669.98	3.00
670.72	3.00
671.46	2.00
672.20	4.00
672.94	3.00
673.68	1.00
674.42	1.00
675.16	4.00
675.91	2.00
676.65	0.00
677.39	3.00
678.13	1.00
678.87	-2.00
679.61	4.00
680.35	-1.00
681.09	0.00
681.83	2.00
682.57	3.00
683.31	0.00
684.05	2.00
684.79	-1.00
685.53	1.00
686.27	-1.00
687.01	1.00
687.75	0.00
688.49	4.00
689.23	0.00
689.97	1.00
690.71	2.00
691.45	0.00
692.19	2.00
692.93	4.00
693.67	1.00
694.41	-1.00
695.14	2.00
695.88	3.00
696.62	3.00
697.36	-1.00
698.10	1.00
698.84	3.00
699.58	-2.00
700.32	1.00
701.06	3.00
701.79	-1.00
702.53	-3.00
703.27	3.00
704.01	-1.00
704.75	2.00
705.49	4.00
706.22	-2.00
706.96	1.00
707.70	1.00
708.44	-3.00
709.18	4.00
709.92	1.00
710.65	0.00
711.39	2.00
712.13	2.00
712.87	3.00
713.60	0.00
714.34	0.00
715.08	-3.00
715.82	1.00
716.55	1.00
717.29	1.00
718.03	1.00
718.77	2.00
719.50	-3.00
720.24	2.00
720.98	5.00
721.71	-2.00
722.45	2.00
723.19	1.00
723.92	2.00
724.66	0.00
725.40	0.00
726.13	4.00
726.87	-1.00
727.61	2.00
728.34	-2.00
729.08	-2.00
729.82	0.00
730.55	1.00
731.29	1.00
732.02	3.00
732.76	-1.00
733.50	-2.00
734.23	2.00
734.97	-1.00
735.70	1.00
736.44	1.00
737.18	2.00
737.91	0.00
738.65	0.00
739.38	3.00
740.12	2.00
740.85	-1.00
741.59	0.00
742.32	2.00
743.06	3.00
743.79	2.00
744.53	1.00
745.26	-1.00
746.00	1.00
746.73	-4.00
747.47	1.00
748.20	-2.00
748.94	1.00
749.67	0.00
750.41	1.00
751.14	2.00
751.88	2.00
752.61	1.00
753.34	-1.00
754.08	0.00
754.81	2.00
755.55	-2.00
756.28	0.00
757.02	3.00
757.75	1.00
758.48	-3.00
759.22	3.00
759.95	1.00
760.68	-2.00
761.42	1.00
762.15	2.00
762.89	-3.00
763.62	3.00
764.35	2.00
765.09	-3.00
765.82	0.00
766.55	1.00
767.28	3.00
768.02	-2.00
768.75	-1.00
769.48	1.00
770.22	-3.00
770.95	0.00
771.68	3.00
772.41	-2.00
773.15	-1.00
773.88	-1.00
774.61	1.00
775.35	-1.00
776.08	0.00
776.81	1.00
777.54	-1.00
778.27	1.00
779.01	-1.00
779.74	-1.00
780.47	1.00
781.20	1.00
781.93	1.00
782.67	-1.00
783.40	0.00
784.13	-3.00
784.86	2.00
785.59	0.00
786.32	-1.00
787.06	1.00
787.79	1.00
788.52	-1.00
789.25	2.00
789.98	-1.00
790.71	0.00
791.44	2.00
792.17	2.00
792.91	-2.00
793.64	1.00
794.37	0.00
795.10	2.00
795.83	-1.00
796.56	-1.00
797.29	1.00
798.02	0.00
798.75	1.00
799.48	1.00
800.21	3.00
800.94	-2.00
801.67	-1.00
802.40	2.00
803.13	-1.00
803.86	-1.00
804.59	2.00
805.32	-1.00
806.05	-1.00
806.78	4.00
807.51	0.00
808.24	-1.00
808.97	1.00
809.70	3.00
810.43	0.00
811.16	0.00
811.89	4.00
812.62	-1.00
813.35	-1.00
814.08	3.00
814.81	3.00
815.53	-3.00
816.26	3.00
816.99	3.00
817.72	-2.00
818.45	1.00
819.18	4.00
819.91	-1.00
820.64	-5.00
821.37	3.00
822.09	1.00
822.82	-2.00
823.55	4.00
824.28	0.00
825.01	-5.00
825.74	2.00
826.46	3.00
827.19	-3.00
827.92	0.00
828.65	4.00
829.38	-4.00
830.10	-3.00
830.83	5.00
831.56	-3.00
832.29	-5.00
833.01	1.00
833.74	4.00
834.47	-3.00
835.20	-1.00
835.92	5.00
836.65	-3.00
837.38	1.00
838.10	6.00
838.83	1.00
839.56	-4.00
840.29	4.00
841.01	2.00
841.74	-2.00
842.47	3.00
843.19	2.00
843.92	1.00
844.65	1.00
845.37	4.00
846.10	0.00
846.83	2.00
847.55	6.00
848.28	2.00
849.00	-3.00
849.73	3.00
850.46	4.00
851.18	-4.00
851.91	1.00
852.63	3.00
853.36	-1.00
854.09	1.00
854.81	4.00
855.54	-1.00
856.26	-3.00
856.99	7.00
857.71	2.00
858.44	0.00
859.17	3.00
859.89	3.00
860.62	-2.00
861.34	2.00
862.07	1.00
862.79	2.00
863.52	-1.00
864.24	4.00
864.97	-4.00
865.69	-2.00
866.42	4.00
867.14	3.00
867.86	-1.00
868.59	2.00
869.31	4.00
870.04	-2.00
870.76	0.00
871.49	4.00
872.21	-1.00
872.94	-1.00
873.66	3.00
874.38	4.00
875.11	-1.00
875.83	2.00
876.56	2.00
877.28	-2.00
878.00	3.00
878.73	1.00
879.45	-1.00
880.17	1.00
880.90	3.00
881.62	-1.00
882.34	2.00
883.07	1.00
883.79	2.00
884.51	1.00
885.24	3.00
885.96	2.00
886.68	1.00
887.41	0.00
888.13	0.00
888.85	0.00
889.57	0.00
890.30	3.00
891.02	-1.00
891.74	0.00
892.46	2.00
893.19	2.00
893.91	-1.00
894.63	0.00
895.35	3.00
896.08	-1.00
896.80	-2.00
897.52	1.00
898.24	3.00
898.96	1.00
899.69	0.00
900.41	0.00
901.13	-2.00
901.85	2.00
902.57	4.00
903.29	-2.00
904.02	-1.00
904.74	1.00
905.46	0.00
906.18	0.00
906.90	3.00
907.62	1.00
908.34	-2.00
909.07	3.00
909.79	1.00
910.51	-4.00
911.23	2.00
911.95	2.00
912.67	-1.00
913.39	0.00
914.11	0.00
914.83	-2.00
915.55	1.00
916.27	2.00
916.99	1.00
917.71	1.00
918.43	1.00
919.15	1.00
919.87	1.00
920.59	-2.00
921.31	0.00
922.03	3.00
922.75	0.00
923.47	4.00
924.19	1.00
924.91	0.00
925.63	5.00
926.35	3.00
927.07	-2.00
927.79	0.00
928.51	3.00
929.23	-1.00
929.95	-1.00
930.67	4.00
931.39	-1.00
932.11	2.00
932.83	4.00
933.55	1.00
934.26	-3.00
934.98	3.00
935.70	-1.00
936.42	-5.00
937.14	4.00
937.86	0.00
938.58	-2.00
939.30	1.00
940.01	4.00
940.73	-3.00
941.45	-3.00
942.17	5.00
942.89	3.00
943.60	0.00
944.32	0.00
945.04	2.00
945.76	-1.00
946.48	3.00
947.19	3.00
947.91	-3.00
948.63	1.00
949.35	6.00
950.07	-1.00
950.78	-1.00
951.50	6.00
952.22	-1.00
952.93	-2.00
953.65	6.00
954.37	0.00
955.09	-4.00
955.80	1.00
956.52	1.00
957.24	-4.00
957.95	1.00
958.67	3.00
959.39	0.00
960.10	-3.00
960.82	3.00
961.54	-1.00
962.25	-4.00
962.97	3.00
963.69	-1.00
964.40	0.00
965.12	2.00
965.84	3.00
966.55	1.00
967.27	-2.00
967.98	-1.00
968.70	1.00
969.42	1.00
970.13	1.00
970.85	2.00
971.56	1.00
972.28	-3.00
972.99	-1.00
973.71	-2.00
974.43	5.00
975.14	5.00
975.86	2.00
976.57	-2.00
977.29	4.00
978.00	-1.00
978.72	-4.00
979.43	1.00
0	50000
