319.079	239.000
319.737	262.000
320.396	305.000
321.054	282.000
321.713	295.000
322.371	270.000
323.030	271.000
323.688	280.000
324.347	270.000
325.005	273.000
325.664	296.000
326.322	287.000
326.981	297.000
327.639	314.000
328.298	304.000
328.956	287.000
329.615	293.000
330.273	299.000
330.932	275.000
331.590	292.000
332.249	303.000
332.907	294.000
333.566	303.000
334.224	285.000
334.883	284.000
335.541	334.000
336.200	297.000
336.858	306.000
337.517	226.000
338.175	278.000
338.834	317.000
339.492	268.000
340.151	288.000
340.809	306.000
341.468	295.000
342.126	275.000
342.785	322.000
343.443	323.000
344.102	297.000
344.760	344.000
345.419	299.000
346.077	319.000
346.736	298.000
347.394	312.000
348.053	318.000
348.711	318.000
349.370	255.000
350.028	297.000
350.687	271.000
351.345	273.000
352.004	322.000
352.662	352.000
353.321	322.000
353.979	394.000
354.638	320.000
355.296	335.000
355.955	326.000
356.613	310.000
357.272	330.000
357.930	338.000
358.589	327.000
359.247	352.000
359.906	357.000
360.564	389.000
361.223	391.000
361.881	449.000
362.540	373.000
363.198	387.000
363.857	388.000
364.515	368.000
365.173	448.000
365.832	495.000
366.490	497.000
367.149	524.000
367.807	519.000
368.466	537.000
369.124	543.000
369.783	506.000
370.441	450.000
371.100	602.000
371.758	716.000
372.417	773.000
373.075	821.000
373.734	935.000
374.392	1057.00
375.051	1239.00
375.709	1382.00
376.368	1652.00
377.026	1961.00
377.685	2346.00
378.343	2915.00
379.002	3457.00
379.660	4229.00
380.319	5115.00
380.977	6063.00
381.636	7060.00
382.294	8046.00
382.953	9047.00
383.611	9672.00
384.270	9843.00
384.928	9702.00
385.587	9434.00
386.245	9317.00
386.904	9313.00
387.562	9389.00
388.221	9622.00
388.879	10129.0
389.538	10908.0
390.196	12255.0
390.855	13750.0
391.513	15387.0
392.172	17004.0
392.830	18219.0
393.489	18819.0
394.147	18647.0
394.806	17950.0
395.464	17367.0
396.123	16877.0
396.781	16262.0
397.440	15508.0
398.098	14810.0
398.757	14473.0
399.415	14512.0
400.074	14674.0
400.732	14820.0
401.391	14615.0
402.049	14097.0
402.708	13465.0
403.366	12806.0
404.025	12396.0
404.683	12002.0
405.342	11254.0
406.000	10386.0
406.659	9741.00
407.317	9193.00
407.976	8531.00
408.634	7694.00
409.293	6751.00
409.951	5684.00
410.610	4790.00
411.268	4031.00
411.927	3369.00
412.585	2778.00
413.243	2401.00
413.902	2105.00
414.560	1879.00
415.219	1729.00
415.877	1598.00
416.536	1462.00
417.194	1368.00
417.853	1308.00
418.511	1213.00
419.170	1195.00
419.828	1125.00
420.487	1087.00
421.145	1092.00
421.804	1070.00
422.462	1079.00
423.121	1048.00
423.779	1124.00
424.438	1172.00
425.096	1162.00
425.755	1220.00
426.413	1256.00
427.072	1281.00
427.730	1333.00
428.389	1319.00
429.047	1360.00
429.706	1417.00
430.364	1426.00
431.023	1442.00
431.681	1502.00
432.340	1538.00
432.998	1623.00
433.657	1688.00
434.315	1937.00
434.974	3330.00
435.632	6688.00
436.291	6334.00
436.949	4138.00
437.608	3165.00
438.266	2700.00
438.925	2476.00
439.583	2308.00
440.242	2342.00
440.900	2370.00
441.559	2476.00
442.217	2546.00
442.876	2664.00
443.534	2721.00
444.193	2804.00
444.851	2950.00
445.510	3053.00
446.168	3319.00
446.827	3841.00
447.485	5404.00
448.144	7371.00
448.802	7924.00
449.461	8272.00
450.119	8605.00
450.778	8210.00
451.436	7857.00
452.095	6949.00
452.753	6542.00
453.412	6826.00
454.070	7955.00
454.729	11728.0
455.387	23149.0
456.046	62759.0
456.704	63157.0
457.363	62646.0
458.021	62182.0
458.680	62715.0
459.338	62560.0
459.997	59953.0
460.655	62422.0
461.314	62685.0
461.972	62977.0
462.631	57686.0
463.289	17326.0
463.948	10075.0
464.606	7350.00
465.264	5907.00
465.923	5191.00
466.581	4734.00
467.240	4441.00
467.898	4213.00
468.557	4012.00
469.215	3810.00
469.874	3568.00
470.532	3390.00
471.191	3254.00
471.849	3085.00
472.508	2980.00
473.166	2861.00
473.825	2751.00
474.483	2493.00
475.142	2381.00
475.800	2220.00
476.459	2048.00
477.117	2118.00
477.776	2170.00
478.434	2172.00
479.093	2124.00
479.751	2105.00
480.410	2068.00
481.068	2047.00
481.727	2065.00
482.385	2139.00
483.044	2262.00
483.702	2417.00
484.361	2618.00
485.019	2947.00
485.678	3274.00
486.336	3537.00
486.995	3752.00
487.653	3817.00
488.312	3770.00
488.970	3728.00
489.629	3634.00
490.287	3545.00
490.946	3338.00
491.604	3217.00
492.263	2957.00
492.921	2847.00
493.580	2745.00
494.238	2564.00
494.897	2402.00
495.555	2267.00
496.214	2191.00
496.872	2080.00
497.531	2006.00
498.189	1875.00
498.848	1717.00
499.506	1513.00
500.165	1351.00
500.823	1193.00
501.482	1078.00
502.140	951.000
502.799	874.000
503.457	780.000
504.116	751.000
504.774	768.000
505.433	666.000
506.091	645.000
506.750	588.000
507.408	612.000
508.067	551.000
508.725	520.000
509.384	540.000
510.042	519.000
510.701	498.000
511.359	473.000
512.018	479.000
512.676	475.000
513.335	552.000
513.993	618.000
514.651	450.000
515.310	456.000
515.969	425.000
516.627	419.000
517.285	417.000
517.944	424.000
518.602	417.000
519.261	390.000
519.919	393.000
520.578	417.000
521.236	375.000
521.895	366.000
522.553	356.000
523.212	397.000
523.870	371.000
524.529	376.000
525.187	351.000
525.846	380.000
526.504	369.000
527.163	379.000
527.821	346.000
528.480	369.000
529.138	401.000
529.797	351.000
530.455	398.000
531.114	328.000
531.772	405.000
532.431	414.000
533.089	476.000
533.748	464.000
534.406	497.000
535.065	508.000
535.723	538.000
536.382	564.000
537.040	670.000
537.699	830.000
538.357	1111.00
539.016	1421.00
539.674	1809.00
540.333	2348.00
540.991	3331.00
541.650	5149.00
542.308	7225.00
542.967	8696.00
543.625	9319.00
544.284	9126.00
544.942	9023.00
545.601	10135.0
546.259	10382.0
546.918	7770.00
547.576	5232.00
548.235	3999.00
548.893	3440.00
549.552	3090.00
550.210	2726.00
550.869	2380.00
551.527	2229.00
552.186	2106.00
552.844	1953.00
553.503	1761.00
554.161	1481.00
554.820	1168.00
555.478	1028.00
556.137	1238.00
556.795	934.000
557.454	748.000
558.112	746.000
558.771	697.000
559.429	723.000
560.088	737.000
560.746	739.000
561.405	732.000
562.063	769.000
562.722	751.000
563.380	788.000
564.039	724.000
564.697	802.000
565.356	799.000
566.014	875.000
566.672	890.000
567.331	910.000
567.990	950.000
568.648	992.000
569.306	1022.00
569.965	1063.00
570.623	1152.00
571.282	1191.00
571.940	1233.00
572.599	1290.00
573.257	1387.00
573.916	1485.00
574.574	1567.00
575.233	1653.00
575.891	1868.00
576.550	2184.00
577.208	2453.00
577.867	2524.00
578.525	2750.00
579.184	3034.00
579.842	3239.00
580.501	3322.00
581.159	3442.00
581.818	3550.00
582.476	3827.00
583.135	4217.00
583.793	4499.00
584.452	4806.00
585.110	4891.00
585.769	5121.00
586.427	5402.00
587.086	5798.00
587.744	6212.00
588.403	6516.00
589.061	6581.00
589.720	6753.00
590.378	6956.00
591.037	7195.00
591.695	7436.00
592.354	7759.00
593.012	8121.00
593.671	8452.00
594.329	8608.00
594.988	8683.00
595.646	8842.00
596.305	9038.00
596.963	9256.00
597.622	9535.00
598.280	9819.00
598.939	10112.0
599.597	10338.0
600.256	10534.0
600.914	10523.0
601.573	10618.0
602.231	10556.0
602.890	10590.0
603.548	10635.0
604.207	10655.0
604.865	10638.0
605.524	10544.0
606.182	10460.0
606.841	10420.0
607.499	10457.0
608.158	10446.0
608.816	10511.0
609.475	10945.0
610.133	12438.0
610.792	14971.0
611.450	16774.0
612.109	16245.0
612.767	14448.0
613.426	12897.0
614.084	11808.0
614.743	10817.0
615.401	10046.0
616.060	9141.00
616.718	8624.00
617.377	8155.00
618.035	7724.00
618.693	7487.00
619.352	7220.00
620.010	7235.00
620.669	7035.00
621.327	6851.00
621.986	6543.00
622.644	6202.00
623.303	5929.00
623.961	5666.00
624.620	5422.00
625.278	5130.00
625.937	4965.00
626.595	4659.00
627.254	4512.00
627.912	4427.00
628.571	4117.00
629.229	4002.00
629.888	4154.00
630.546	4140.00
631.205	4117.00
631.863	3808.00
632.522	3495.00
633.180	3182.00
633.839	2920.00
634.497	2732.00
635.156	2598.00
635.814	2508.00
636.473	2405.00
637.131	2297.00
637.790	2222.00
638.448	2099.00
639.107	2066.00
639.765	1963.00
640.424	1885.00
641.082	1863.00
641.741	1814.00
642.399	1742.00
643.058	1815.00
643.716	1797.00
644.375	1612.00
645.033	1580.00
645.692	1577.00
646.350	1510.00
647.009	1461.00
647.667	1444.00
648.326	1417.00
648.984	1390.00
649.643	1398.00
650.301	1432.00
650.960	1454.00
651.618	1423.00
652.277	1302.00
652.935	1251.00
653.594	1209.00
654.252	1113.00
654.911	1036.00
655.569	1032.00
656.228	967.000
656.886	944.000
657.545	932.000
658.203	906.000
658.862	882.000
659.520	869.000
660.179	844.000
660.837	827.000
661.496	826.000
662.154	895.000
662.813	888.000
663.471	871.000
664.130	846.000
664.788	773.000
665.447	756.000
666.105	727.000
666.763	713.000
667.422	730.000
668.081	729.000
668.739	706.000
669.397	662.000
670.056	681.000
670.714	655.000
671.373	638.000
672.031	598.000
672.690	583.000
673.348	578.000
674.007	572.000
674.665	538.000
675.324	558.000
675.982	547.000
676.641	553.000
677.299	546.000
677.958	500.000
678.616	-221.000
679.275	516.000
679.933	509.000
680.592	522.000
681.250	510.000
681.909	487.000
682.567	473.000
683.226	476.000
683.884	446.000
684.543	452.000
685.201	404.000
685.860	448.000
686.518	448.000
687.177	467.000
687.835	509.000
688.494	492.000
689.152	449.000
689.811	414.000
690.469	399.000
691.128	366.000
691.786	255.000
692.445	266.000
693.103	381.000
693.762	395.000
694.420	394.000
695.079	353.000
695.737	361.000
696.396	337.000
697.054	337.000
697.713	287.000
698.371	289.000
699.030	301.000
699.688	300.000
700.347	265.000
701.005	271.000
701.664	283.000
702.322	308.000
702.981	293.000
703.639	326.000
704.298	311.000
704.956	395.000
705.615	1057.00
706.273	526.000
706.932	584.000
707.590	660.000
708.249	666.000
708.907	655.000
709.566	624.000
710.224	534.000
710.883	507.000
711.541	505.000
712.200	522.000
712.858	516.000
713.517	433.000
714.175	357.000
714.834	305.000
715.492	255.000
716.151	221.000
716.809	202.000
717.468	238.000
718.126	202.000
718.784	207.000
719.443	173.000
720.102	336.000
720.760	201.000
721.418	195.000
722.077	204.000
722.735	200.000
723.394	164.000
724.052	187.000
724.711	165.000
725.369	159.000
726.028	197.000
726.686	184.000
727.345	200.000
728.003	194.000
728.662	166.000
729.320	173.000
729.979	164.000
730.637	157.000
731.296	195.000
731.954	168.000
732.613	172.000
733.271	167.000
733.930	167.000
734.588	179.000
735.247	166.000
735.905	179.000
736.564	153.000
737.222	161.000
737.881	163.000
738.539	178.000
739.198	190.000
739.856	157.000
740.515	133.000
741.173	173.000
741.832	166.000
742.490	166.000
743.149	179.000
743.807	136.000
744.466	148.000
745.124	158.000
745.783	177.000
746.441	140.000
747.100	149.000
747.758	156.000
748.417	138.000
749.075	147.000
749.734	144.000
750.392	164.000
751.051	151.000
751.709	176.000
752.368	168.000
753.026	135.000
753.685	122.000
754.343	139.000
755.002	128.000
755.660	95.0000
756.319	123.000
756.977	122.000
757.636	140.000
758.294	141.000
758.953	231.000
759.611	225.000
760.270	129.000
760.928	123.000
761.587	161.000
762.245	170.000
762.904	186.000
763.562	205.000
764.221	199.000
764.879	174.000
765.538	190.000
766.196	294.000
766.855	197.000
767.513	127.000
768.172	93.0000
768.830	117.000
769.489	119.000
770.147	120.000
770.805	119.000
771.464	123.000
772.122	142.000
772.781	139.000
773.439	138.000
774.098	135.000
774.756	97.0000
775.415	113.000
776.073	98.0000
776.732	83.0000
777.390	108.000
778.049	103.000
778.707	128.000
779.366	91.0000
780.024	112.000
780.683	126.000
781.341	93.0000
782.000	95.0000
782.658	84.0000
783.317	115.000
783.975	74.0000
784.634	98.0000
785.292	96.0000
785.951	84.0000
786.609	91.0000
787.268	93.0000
787.926	102.000
788.585	96.0000
789.243	94.0000
789.902	82.0000
790.560	107.000
791.219	90.0000
791.877	93.0000
792.536	119.000
793.194	98.0000
793.853	139.000
794.511	149.000
795.170	116.000
795.828	155.000
796.487	122.000
797.145	76.0000
797.804	102.000
798.462	81.0000
799.121	115.000
799.779	145.000
800.438	177.000
801.096	117.000
801.755	170.000
802.413	135.000
803.072	118.000
803.730	104.000
804.389	105.000
805.047	95.0000
805.706	84.0000
806.364	101.000
807.023	112.000
807.681	121.000
808.340	114.000
808.998	216.000
809.657	329.000
810.315	458.000
810.974	549.000
811.632	560.000
812.291	356.000
812.949	217.000
813.608	167.000
814.266	125.000
814.925	95.0000
815.583	81.0000
816.242	85.0000
816.900	62.0000
817.559	63.0000
818.217	71.0000
818.876	72.0000
819.534	79.0000
820.193	79.0000
820.851	66.0000
821.510	86.0000
822.168	73.0000
822.826	115.000
823.485	102.000
824.143	94.0000
824.802	139.000
825.460	155.000
826.119	169.000
826.777	159.000
827.436	119.000
828.094	83.0000
828.753	69.0000
829.411	71.0000
830.070	104.000
830.728	44.0000
831.387	69.0000
832.045	51.0000
832.704	63.0000
833.362	93.0000
834.021	87.0000
834.679	35.0000
835.338	47.0000
835.996	75.0000
836.655	85.0000
837.313	71.0000
837.972	89.0000
838.630	142.000
839.289	249.000
839.947	281.000
840.606	265.000
841.264	263.000
841.923	258.000
842.581	222.000
843.240	118.000
843.898	136.000
844.557	106.000
845.215	85.0000
845.874	69.0000
846.532	62.0000
847.191	50.0000
847.849	68.0000
848.508	80.0000
849.166	81.0000
849.825	140.000
850.483	130.000
851.142	137.000
851.800	138.000
852.459	104.000
853.117	103.000
853.776	61.0000
854.434	55.0000
855.093	51.0000
855.751	93.0000
856.410	73.0000
857.068	94.0000
857.727	60.0000
858.385	65.0000
859.044	87.0000
859.702	73.0000
860.361	101.000
861.019	102.000
861.678	66.0000
862.336	77.0000
862.995	64.0000
863.653	82.0000
864.312	99.0000
864.970	162.000
865.629	232.000
866.287	301.000
866.946	375.000
867.604	376.000
868.263	403.000
868.921	407.000
869.580	398.000
870.238	398.000
870.896	438.000
871.555	412.000
872.214	484.000
872.872	552.000
873.530	582.000
874.189	552.000
874.847	463.000
875.506	424.000
876.164	466.000
876.823	183.000
877.481	193.000
878.140	247.000
878.798	182.000
879.457	206.000
880.115	182.000
880.774	163.000
881.432	142.000
882.091	148.000
882.749	150.000
883.408	135.000
884.066	119.000
884.725	162.000
885.383	100.000
886.042	113.000
886.700	125.000
887.359	145.000
888.017	101.000
888.676	130.000
889.334	135.000
889.993	132.000
890.651	127.000
891.310	159.000
891.968	148.000
892.627	130.000
893.285	138.000
893.944	162.000
894.602	159.000
895.261	157.000
895.919	168.000
896.578	179.000
897.236	166.000
897.895	199.000
898.553	184.000
0.00000	180.008
0.00000	276581504
0.00000	0.304476
0.00000	0.181961
